ID,age,job,marital,education,default,balance,housing,loan,contact,Cibil_Score,day,month,duration,campaign,pdays,previous,poutcome,subscribed
3062,40,housemaid,divorced,primary,no,2610,yes,no,unknown,667,14,may,301,3,-1,0,unknown,no
172,44,services,married,secondary,no,1357,yes,yes,unknown,335,5,may,250,1,-1,0,unknown,no
22829,56,management,married,tertiary,no,154,no,no,cellular,677,25,aug,454,6,-1,0,unknown,no
42555,43,services,married,tertiary,no,4216,no,no,cellular,875,24,dec,150,2,195,2,success,yes
34472,32,admin.,single,secondary,no,12,yes,no,cellular,669,5,may,242,1,365,2,failure,no
28449,27,technician,married,secondary,no,2735,yes,no,cellular,669,29,jan,205,1,-1,0,unknown,no
12588,44,blue-collar,married,secondary,no,978,no,no,unknown,808,3,jul,385,6,-1,0,unknown,no
3399,55,services,divorced,primary,no,2923,yes,no,unknown,398,15,may,104,2,-1,0,unknown,no
6360,29,self-employed,married,secondary,no,-76,yes,no,unknown,642,27,may,305,2,-1,0,unknown,no
8811,24,student,single,secondary,no,2726,yes,no,unknown,764,4,jun,283,1,-1,0,unknown,no
37611,52,management,married,secondary,no,2216,yes,yes,cellular,665,14,may,161,1,332,8,failure,no
35409,34,technician,divorced,secondary,no,592,yes,no,cellular,671,7,may,67,3,-1,0,unknown,no
29874,43,management,married,tertiary,no,-194,no,no,cellular,326,4,feb,57,1,-1,0,unknown,no
40220,31,management,single,tertiary,no,5205,no,no,cellular,883,9,jun,529,2,-1,0,unknown,yes
13530,57,self-employed,married,secondary,no,65,no,yes,cellular,665,9,jul,171,1,-1,0,unknown,no
38157,29,blue-collar,married,secondary,no,940,yes,yes,cellular,641,15,may,382,1,-1,0,unknown,yes
8082,51,management,divorced,tertiary,no,6,no,no,unknown,859,2,jun,193,4,-1,0,unknown,no
30989,26,services,single,secondary,no,1114,no,no,cellular,730,9,feb,44,2,-1,0,unknown,no
6825,40,management,married,secondary,no,-240,no,yes,unknown,742,28,may,160,3,-1,0,unknown,no
38599,58,blue-collar,married,secondary,no,238,no,no,cellular,881,15,may,122,8,-1,0,unknown,no
3617,57,management,married,tertiary,no,388,no,yes,unknown,416,15,may,262,4,-1,0,unknown,no
36695,39,services,married,secondary,no,636,yes,no,telephone,809,12,may,15,1,-1,0,unknown,no
29088,48,blue-collar,married,secondary,no,244,yes,yes,cellular,786,2,feb,212,1,-1,0,unknown,no
32555,50,blue-collar,married,secondary,no,325,yes,no,cellular,659,17,apr,150,1,-1,0,unknown,no
43314,29,management,single,tertiary,no,874,yes,no,cellular,684,16,mar,231,1,181,2,success,yes
45109,36,technician,married,tertiary,no,844,yes,yes,cellular,851,25,oct,129,1,-1,0,unknown,no
15361,29,technician,single,secondary,yes,28,yes,no,cellular,689,18,jul,203,1,-1,0,unknown,no
31410,55,self-employed,married,primary,no,325,no,no,cellular,637,26,mar,439,4,-1,0,unknown,no
33107,31,blue-collar,married,secondary,no,2289,yes,yes,cellular,839,20,apr,79,1,151,1,failure,no
13074,36,admin.,married,secondary,no,68,no,yes,cellular,790,8,jul,85,4,-1,0,unknown,no
1469,33,blue-collar,married,secondary,no,527,yes,yes,unknown,899,8,may,81,2,-1,0,unknown,no
38566,40,services,single,secondary,no,65,yes,no,cellular,665,15,may,15,3,-1,0,unknown,no
7923,29,management,single,tertiary,no,0,yes,no,unknown,713,30,may,539,12,-1,0,unknown,yes
24260,39,entrepreneur,married,tertiary,no,1654,no,no,cellular,634,17,nov,376,1,-1,0,unknown,no
32589,43,blue-collar,married,secondary,no,948,yes,no,cellular,736,17,apr,185,1,336,2,other,no
18265,56,management,married,secondary,no,208,no,yes,telephone,387,31,jul,84,6,-1,0,unknown,no
23934,39,technician,divorced,secondary,no,8,no,no,cellular,803,29,aug,1028,2,-1,0,unknown,no
42798,60,admin.,married,secondary,no,438,yes,no,telephone,860,28,jan,176,2,-1,0,unknown,no
19070,59,unknown,married,unknown,no,1541,no,no,cellular,611,5,aug,790,1,-1,0,unknown,no
25092,33,entrepreneur,married,primary,no,82,yes,no,cellular,864,18,nov,63,2,-1,0,unknown,no
11109,28,management,single,tertiary,no,2253,yes,no,unknown,863,18,jun,906,2,-1,0,unknown,no
25288,57,services,married,secondary,no,315,no,no,cellular,831,18,nov,127,4,-1,0,unknown,no
39754,57,entrepreneur,married,secondary,no,2464,no,no,cellular,708,1,jun,113,1,-1,0,unknown,no
16670,35,management,single,tertiary,no,945,yes,no,cellular,865,24,jul,188,1,-1,0,unknown,no
26636,33,self-employed,single,tertiary,no,4996,no,no,cellular,610,20,nov,230,1,-1,0,unknown,no
23616,43,management,divorced,tertiary,no,3327,no,no,telephone,776,28,aug,146,19,-1,0,unknown,no
2468,43,blue-collar,married,unknown,no,3373,yes,no,unknown,868,13,may,156,1,-1,0,unknown,no
16136,33,blue-collar,married,secondary,no,-130,yes,no,cellular,744,22,jul,124,2,-1,0,unknown,no
7619,35,technician,single,secondary,no,-54,yes,no,unknown,816,30,may,70,2,-1,0,unknown,no
2398,47,retired,married,primary,yes,-13,no,no,unknown,746,13,may,295,1,-1,0,unknown,no
31868,36,blue-collar,married,primary,no,2730,yes,no,cellular,675,9,apr,105,1,323,1,failure,no
30982,34,blue-collar,single,primary,yes,81,no,yes,cellular,693,9,feb,44,2,-1,0,unknown,no
15099,53,management,married,tertiary,no,1348,no,yes,cellular,619,17,jul,120,3,-1,0,unknown,no
20107,46,housemaid,divorced,primary,no,41,no,no,cellular,801,11,aug,100,2,-1,0,unknown,no
27646,37,admin.,single,secondary,no,1097,yes,no,cellular,731,21,nov,1555,2,-1,0,unknown,yes
40590,30,admin.,single,secondary,no,110,no,no,cellular,879,28,jul,132,4,-1,0,unknown,no
1517,40,admin.,single,secondary,no,118,yes,no,unknown,650,8,may,383,3,-1,0,unknown,no
104,59,blue-collar,married,primary,no,179,yes,no,unknown,847,5,may,55,3,-1,0,unknown,no
27140,43,admin.,married,secondary,no,817,yes,yes,cellular,664,21,nov,51,1,-1,0,unknown,no
34614,54,technician,married,secondary,no,-258,yes,no,cellular,494,5,may,65,3,342,1,other,no
16831,45,admin.,married,secondary,no,434,no,yes,cellular,872,24,jul,180,19,-1,0,unknown,no
42632,28,self-employed,single,tertiary,no,4579,no,no,cellular,336,12,jan,409,2,-1,0,unknown,yes
11789,36,management,married,tertiary,no,1355,yes,no,unknown,702,20,jun,256,8,-1,0,unknown,no
4399,60,technician,married,unknown,no,132,yes,no,unknown,688,20,may,21,11,-1,0,unknown,no
40718,32,management,single,tertiary,no,697,no,no,cellular,895,7,aug,119,1,99,3,failure,no
11765,43,admin.,married,secondary,no,584,no,no,unknown,812,20,jun,27,1,-1,0,unknown,no
7121,40,blue-collar,married,secondary,no,327,yes,no,unknown,833,29,may,134,1,-1,0,unknown,no
20395,45,blue-collar,married,primary,no,6753,no,no,cellular,346,11,aug,48,9,-1,0,unknown,no
283,54,technician,married,tertiary,no,258,no,no,unknown,729,5,may,310,4,-1,0,unknown,no
7612,36,blue-collar,single,secondary,no,366,yes,yes,unknown,655,30,may,1133,2,-1,0,unknown,yes
21654,40,unknown,married,tertiary,no,119,no,no,cellular,723,19,aug,258,2,-1,0,unknown,no
26226,31,technician,married,secondary,no,1263,yes,no,cellular,620,20,nov,364,1,-1,0,unknown,no
20943,42,management,single,tertiary,no,525,no,no,cellular,639,13,aug,127,2,-1,0,unknown,no
4129,28,technician,single,secondary,no,213,yes,no,unknown,711,19,may,267,1,-1,0,unknown,no
37867,47,blue-collar,single,primary,no,133,yes,no,cellular,702,14,may,285,1,330,3,other,no
4199,31,blue-collar,married,primary,no,2085,yes,yes,unknown,805,19,may,488,3,-1,0,unknown,no
20515,35,technician,married,secondary,no,1067,no,yes,cellular,674,12,aug,179,6,-1,0,unknown,no
9378,51,management,married,tertiary,no,9796,no,yes,unknown,830,6,jun,110,1,-1,0,unknown,no
21553,34,management,married,tertiary,no,5399,no,no,cellular,363,19,aug,227,4,-1,0,unknown,no
13622,51,blue-collar,divorced,secondary,no,104,no,no,cellular,805,9,jul,71,1,-1,0,unknown,no
29679,32,services,divorced,secondary,no,41,yes,no,cellular,807,3,feb,251,4,187,11,other,no
19313,48,technician,divorced,tertiary,no,855,no,no,cellular,554,6,aug,68,4,-1,0,unknown,no
12696,43,technician,married,secondary,yes,-313,no,yes,cellular,692,7,jul,89,4,-1,0,unknown,no
29462,31,management,single,tertiary,no,2915,no,no,cellular,686,3,feb,211,1,-1,0,unknown,no
41362,34,services,single,secondary,no,15,no,no,cellular,777,31,aug,104,1,-1,0,unknown,no
39826,57,retired,divorced,primary,no,698,no,no,telephone,846,1,jun,53,2,-1,0,unknown,no
28899,37,services,single,secondary,no,1534,no,no,cellular,372,30,jan,267,6,-1,0,unknown,no
487,43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,728,6,may,448,1,-1,0,unknown,no
1306,40,technician,married,secondary,no,697,yes,no,unknown,824,8,may,111,1,-1,0,unknown,no
30910,26,admin.,single,secondary,no,255,no,no,cellular,643,9,feb,190,1,-1,0,unknown,yes
43993,30,technician,single,secondary,no,938,no,no,cellular,875,25,jun,171,1,141,3,other,no
13448,33,services,married,secondary,no,0,no,no,cellular,688,9,jul,128,1,-1,0,unknown,no
42786,54,admin.,married,secondary,no,0,no,no,cellular,836,28,jan,161,1,98,2,failure,yes
14954,29,admin.,married,secondary,no,73,yes,no,cellular,624,16,jul,252,2,-1,0,unknown,no
8191,29,blue-collar,single,secondary,no,80,yes,yes,unknown,559,2,jun,281,4,-1,0,unknown,no
32499,33,services,single,secondary,no,1940,yes,no,cellular,608,17,apr,239,3,329,2,failure,no
29474,32,blue-collar,married,primary,no,329,yes,no,cellular,628,3,feb,321,1,-1,0,unknown,no
33891,59,retired,divorced,secondary,no,5583,yes,no,cellular,816,30,apr,720,1,-1,0,unknown,yes
10375,41,blue-collar,divorced,primary,no,1887,no,no,unknown,811,12,jun,168,2,-1,0,unknown,no
30621,44,technician,married,secondary,no,310,yes,no,cellular,471,6,feb,200,1,253,1,failure,no
35392,50,services,divorced,secondary,no,339,yes,no,cellular,609,7,may,43,3,-1,0,unknown,no
22579,31,technician,married,secondary,no,298,no,no,cellular,650,22,aug,436,5,-1,0,unknown,no
37850,25,student,single,tertiary,no,938,yes,no,cellular,634,14,may,36,1,352,1,other,no
44599,29,admin.,married,secondary,no,1937,no,no,unknown,753,25,aug,6,1,-1,0,unknown,no
42346,70,retired,married,primary,no,3230,no,no,cellular,873,24,nov,112,1,-1,0,unknown,no
24986,37,unemployed,single,tertiary,no,1316,yes,no,cellular,386,18,nov,389,1,172,2,failure,no
3722,45,admin.,divorced,secondary,no,109,yes,no,unknown,702,16,may,122,1,-1,0,unknown,no
19289,35,management,married,secondary,no,533,no,no,cellular,844,6,aug,221,12,-1,0,unknown,no
9039,40,blue-collar,married,secondary,no,6536,no,no,unknown,737,5,jun,647,1,-1,0,unknown,no
15820,42,management,divorced,tertiary,no,9,yes,no,cellular,898,21,jul,509,1,-1,0,unknown,no
6287,31,blue-collar,single,secondary,no,116,yes,no,unknown,684,27,may,261,1,-1,0,unknown,no
26926,32,management,single,tertiary,no,5276,no,no,cellular,818,21,nov,299,1,-1,0,unknown,no
24419,46,technician,married,secondary,no,0,yes,no,cellular,897,17,nov,96,1,-1,0,unknown,no
5944,38,technician,married,secondary,no,6,yes,no,unknown,835,26,may,113,4,-1,0,unknown,no
1607,33,services,married,secondary,no,5034,yes,no,unknown,818,8,may,207,3,-1,0,unknown,no
25495,30,management,single,tertiary,no,54,yes,yes,cellular,657,19,nov,192,1,177,3,failure,no
2707,46,admin.,divorced,tertiary,no,3749,yes,no,unknown,705,13,may,69,19,-1,0,unknown,no
955,43,admin.,single,unknown,no,87,yes,no,unknown,787,7,may,328,2,-1,0,unknown,no
37521,52,entrepreneur,married,secondary,no,3332,yes,yes,cellular,752,13,may,182,4,-1,0,unknown,no
38505,29,technician,single,tertiary,no,940,yes,no,cellular,630,15,may,757,1,330,1,failure,no
39660,30,admin.,single,secondary,no,983,yes,no,cellular,475,27,may,189,2,-1,0,unknown,yes
44334,57,unemployed,divorced,secondary,no,1088,no,no,cellular,845,29,jul,1697,1,-1,0,unknown,no
16541,56,management,married,unknown,no,0,no,no,cellular,415,24,jul,54,29,-1,0,unknown,no
41515,51,unemployed,married,secondary,no,1416,no,no,cellular,743,9,sep,345,1,-1,0,unknown,yes
44841,35,management,single,tertiary,no,1120,no,no,unknown,767,21,sep,4,1,771,2,success,no
45172,33,admin.,single,secondary,no,690,no,no,cellular,313,10,nov,223,3,555,16,failure,no
27103,44,management,divorced,unknown,no,1784,no,yes,cellular,666,21,nov,279,1,-1,0,unknown,no
17152,45,entrepreneur,divorced,primary,no,888,yes,no,telephone,666,28,jul,63,6,-1,0,unknown,no
34555,31,management,married,tertiary,no,451,yes,no,cellular,734,5,may,67,1,-1,0,unknown,no
34644,39,blue-collar,single,secondary,no,290,yes,no,cellular,884,5,may,128,1,336,1,other,no
5381,28,blue-collar,married,primary,no,4,yes,no,unknown,404,23,may,7,1,-1,0,unknown,no
33419,40,management,divorced,unknown,no,4095,yes,no,cellular,494,20,apr,281,1,-1,0,unknown,no
41660,41,management,divorced,tertiary,no,3426,no,no,cellular,665,1,oct,302,1,119,5,success,no
17103,46,blue-collar,married,primary,no,-160,no,yes,telephone,821,25,jul,93,11,-1,0,unknown,no
10899,44,blue-collar,married,secondary,no,1678,yes,no,unknown,746,17,jun,120,1,-1,0,unknown,no
24614,41,management,married,tertiary,no,653,yes,no,telephone,622,17,nov,60,2,-1,0,unknown,no
17409,31,blue-collar,single,secondary,no,-343,no,yes,cellular,624,28,jul,120,4,-1,0,unknown,no
11467,40,admin.,married,secondary,no,1,no,no,unknown,843,19,jun,84,3,-1,0,unknown,no
34737,30,management,married,tertiary,no,94,yes,no,cellular,800,6,may,87,1,-1,0,unknown,no
39933,58,technician,married,tertiary,no,12322,no,no,telephone,601,2,jun,306,2,-1,0,unknown,no
19507,33,technician,single,secondary,no,20,yes,no,cellular,712,7,aug,131,2,-1,0,unknown,no
27597,45,blue-collar,married,secondary,no,2246,yes,yes,cellular,797,21,nov,197,2,99,2,other,no
20155,37,technician,married,secondary,no,3043,no,no,cellular,698,11,aug,123,4,-1,0,unknown,no
44882,35,admin.,single,secondary,no,303,no,no,cellular,632,24,sep,173,2,190,10,other,yes
26871,32,management,single,tertiary,no,3552,no,no,cellular,538,20,nov,310,3,-1,0,unknown,no
39119,39,services,single,primary,no,471,yes,no,cellular,735,18,may,61,4,362,1,failure,no
31538,28,student,single,secondary,no,1350,yes,no,cellular,730,2,apr,173,2,-1,0,unknown,no
2185,43,admin.,single,secondary,no,275,yes,no,unknown,750,12,may,457,4,-1,0,unknown,no
30885,32,technician,married,secondary,no,106,no,no,cellular,899,9,feb,12,8,174,9,other,no
4672,36,technician,single,secondary,no,5436,yes,no,unknown,669,20,may,443,1,-1,0,unknown,no
29987,31,management,married,tertiary,no,2937,yes,no,cellular,629,4,feb,173,1,-1,0,unknown,no
40451,70,retired,married,primary,no,7781,no,no,cellular,825,3,jul,222,1,-1,0,unknown,no
9697,39,entrepreneur,married,secondary,yes,0,no,no,unknown,828,6,jun,119,4,-1,0,unknown,no
9505,37,blue-collar,divorced,secondary,no,33,yes,no,unknown,672,6,jun,326,1,-1,0,unknown,no
17091,41,blue-collar,married,primary,no,1018,yes,no,cellular,802,25,jul,171,1,-1,0,unknown,no
26768,54,blue-collar,divorced,primary,no,10374,yes,no,cellular,730,20,nov,283,2,189,2,other,no
3937,42,blue-collar,married,secondary,no,351,yes,no,unknown,861,16,may,76,21,-1,0,unknown,no
32232,34,technician,married,tertiary,no,352,yes,no,cellular,808,16,apr,288,3,324,1,other,no
7513,54,blue-collar,married,unknown,no,6251,yes,no,unknown,717,29,may,421,3,-1,0,unknown,no
20129,32,technician,single,secondary,no,321,yes,no,cellular,345,11,aug,156,2,-1,0,unknown,no
18780,42,admin.,married,secondary,no,247,yes,no,cellular,895,31,jul,76,5,-1,0,unknown,no
28867,30,technician,married,tertiary,no,1454,no,no,telephone,711,30,jan,276,3,-1,0,unknown,no
16449,44,services,married,secondary,no,1106,yes,no,telephone,689,23,jul,239,11,-1,0,unknown,no
36645,41,blue-collar,married,secondary,no,10,yes,no,cellular,613,12,may,179,1,-1,0,unknown,no
734,34,management,married,tertiary,no,105,yes,no,unknown,782,6,may,314,3,-1,0,unknown,no
26345,54,blue-collar,divorced,secondary,no,615,no,yes,cellular,737,20,nov,230,1,-1,0,unknown,no
8648,39,admin.,single,secondary,no,548,yes,no,unknown,814,3,jun,296,2,-1,0,unknown,no
24847,47,management,divorced,secondary,no,0,yes,no,cellular,672,18,nov,75,2,-1,0,unknown,no
22188,50,blue-collar,married,primary,no,533,no,no,cellular,667,21,aug,212,4,-1,0,unknown,no
29391,39,technician,single,tertiary,no,5803,no,no,cellular,432,2,feb,83,3,-1,0,unknown,no
24139,36,admin.,married,secondary,no,3321,yes,no,telephone,684,6,nov,132,1,-1,0,unknown,no
20502,35,management,married,tertiary,no,77,no,no,cellular,459,12,aug,69,4,-1,0,unknown,no
17199,33,entrepreneur,married,tertiary,no,114,no,yes,cellular,626,28,jul,57,3,-1,0,unknown,no
35287,37,management,married,tertiary,no,502,yes,no,cellular,743,7,may,551,1,351,1,failure,no
28640,31,management,single,tertiary,no,1724,yes,no,telephone,604,29,jan,152,2,254,1,failure,no
18159,42,services,married,unknown,no,1340,no,yes,cellular,603,30,jul,88,5,-1,0,unknown,no
3863,29,unemployed,single,tertiary,no,0,yes,yes,unknown,832,16,may,703,4,-1,0,unknown,no
9255,39,blue-collar,single,primary,no,1537,no,yes,unknown,660,5,jun,805,2,-1,0,unknown,no
3385,57,admin.,married,unknown,no,0,yes,no,unknown,467,15,may,215,2,-1,0,unknown,no
43133,61,self-employed,divorced,tertiary,no,6610,no,no,cellular,738,24,feb,481,2,-1,0,unknown,yes
14157,39,blue-collar,married,primary,no,0,yes,no,cellular,735,11,jul,117,2,-1,0,unknown,no
23995,49,self-employed,married,secondary,no,1683,no,no,cellular,676,29,aug,61,4,-1,0,unknown,no
1009,34,blue-collar,married,primary,no,267,yes,no,unknown,606,7,may,362,1,-1,0,unknown,no
26573,46,admin.,married,secondary,no,2869,yes,no,cellular,703,20,nov,151,2,-1,0,unknown,no
39857,26,admin.,single,tertiary,no,313,no,yes,cellular,782,2,jun,199,1,96,2,success,yes
30551,36,technician,married,secondary,no,145,yes,yes,cellular,783,5,feb,267,2,-1,0,unknown,no
17383,58,housemaid,married,tertiary,no,94,no,yes,cellular,761,28,jul,207,7,-1,0,unknown,no
30481,38,management,married,tertiary,no,0,no,no,cellular,602,5,feb,214,2,-1,0,unknown,no
30051,34,self-employed,married,secondary,no,47,no,no,cellular,603,4,feb,362,2,169,2,failure,no
37496,55,retired,married,secondary,no,1279,yes,no,cellular,703,13,may,446,3,357,8,other,no
1341,49,admin.,divorced,secondary,no,168,yes,yes,unknown,473,8,may,513,1,-1,0,unknown,yes
31839,40,technician,married,secondary,no,1832,no,no,cellular,684,8,apr,179,2,-1,0,unknown,no
26052,45,management,married,tertiary,no,7154,yes,no,cellular,605,19,nov,93,3,111,3,failure,no
15095,39,technician,married,secondary,no,251,yes,no,cellular,603,17,jul,342,2,-1,0,unknown,yes
7539,37,technician,married,secondary,no,490,yes,no,unknown,723,30,may,226,1,-1,0,unknown,no
23258,51,blue-collar,married,secondary,no,16,yes,yes,telephone,872,27,aug,145,2,-1,0,unknown,no
32890,39,technician,married,secondary,no,625,yes,no,cellular,615,17,apr,185,1,317,2,failure,no
25587,48,management,married,tertiary,no,5057,no,yes,cellular,649,19,nov,37,1,-1,0,unknown,no
36428,37,technician,single,tertiary,no,555,yes,no,cellular,797,11,may,180,3,-1,0,unknown,no
37741,46,blue-collar,married,secondary,no,431,yes,no,cellular,766,14,may,157,4,367,1,failure,no
34031,32,management,single,tertiary,no,796,no,yes,cellular,703,30,apr,198,1,160,1,failure,no
20066,61,housemaid,married,primary,no,368,no,no,cellular,746,8,aug,62,3,-1,0,unknown,no
7423,39,management,single,secondary,no,835,yes,no,unknown,601,29,may,587,4,-1,0,unknown,no
40981,33,admin.,married,secondary,no,1604,no,no,cellular,710,13,aug,78,2,-1,0,unknown,no
42439,29,student,single,secondary,no,314,no,no,cellular,753,7,dec,415,2,116,4,failure,yes
